79,79,46183,0,0,0,-6,195,26,87,0,35,7,14,0,161,21,72,0
80,80,46608,0,0,0,-6,195,26,87,0,35,7,14,0,161,21,72,0
81,81,48353,0,0,0,-6,195,26,87,0,35,7,14,0,161,21,72,0
82,82,48786,0,0,0,-6,196,26,88,0,35,7,14,0,162,21,73,0
83,83,49214,0,0,0,-6,196,26,88,0,35,7,14,0,162,21,73,0
84,84,49636,0,0,0,-6,196,26,88,0,35,7,14,0,161,21,72,0
85,85,50069,0,0,0,-6,196,26,88,0,35,7,14,0,162,21,73,0
86,86,51826,0,0,0,-6,197,26,88,0,35,7,14,0,162,21,73,0
87,87,52311,0,0,0,-6,197,26,88,0,35,7,14,0,162,21,73,0
88,88,52738,0,0,0,-6,197,26,88,0,35,7,14,0,162,21,73,0
89,89,53171,0,0,0,-6,197,26,88,0,35,7,14,0,161,21,72,0
90,90,53599,0,0,0,-6,197,26,88,0,35,7,14,0,162,21,73,0
91,91,55373,0,0,0,-6,197,26,88,0,35,7,14,0,161,21,72,0
92,92,55795,0,0,0,-6,197,26,88,0,35,7,14,0,162,21,73,0
93,93,56229,0,0,0,-6,197,26,88,0,35,7,14,0,162,21,73,0
94,94,56657,0,0,0,-6,197,26,88,0,36,7,15,0,162,21,73,0
95,95,57079,0,0,0,-6,197,26,88,0,36,7,15,0,162,21,73,0
96,96,58850,0,0,0,-6,197,26,88,0,36,7,15,0,162,21,73,0
97,97,59293,0,0,0,-6,197,26,88,0,36,7,15,0,162,21,73,0
98,98,59739,0,0,0,-6,197,26,88,0,36,7,15,0,162,21,73,0
99,99,60158,0,0,0,-6,197,26,88,0,36,7,15,0,162,21,73,0
100,100,60591,0,0,0,-6,197,26,88,0,36,7,15,0,162,21,73,0
101,101,62368,0,0,0,-6,197,26,88,0,36,7,15,0,162,21,73,0
102,102,62796,0,0,0,-6,197,26,88,0,36,7,15,0,162,21,73,0
103,103,63218,0,0,0,-6,197,26,88,0,36,7,15,0,162,21,73,0
104,104,63652,0,0,0,-6,198,26,89,0,36,7,15,0,162,21,73,0
105,105,64080,0,0,0,-6,197,26,88,0,35,7,14,0,162,21,73,0
106,106,65636,0,0,0,-6,197,26,88,0,36,7,15,0,162,21,73,0
107,107,66059,0,0,0,-6,197,26,88,0,36,7,15,0,162,21,73,0
108,108,66492,0,0,0,-6,197,26,88,0,36,7,15,0,162,21,73,0
109,109,66938,0,0,0,-6,197,26,88,0,36,7,15,0,162,21,73,0
110,110,67357,0,0,0,-6,197,26,88,0,36,7,15,0,162,21,73,0
111,111,69128,0,0,0,-6,197,26,88,0,35,7,14,0,162,21,73,0
112,112,69562,0,0,0,-6,197,26,88,0,35,7,14,0,161,21,72,0
113,113,69990,0,0,0,-6,197,26,88,0,35,7,14,0,161,21,72,0
114,114,70422,0,0,0,-6,197,26,88,0,35,7,14,0,162,21,73,0
115,115,70848,0,0,0,-6,197,26,88,0,35,7,14,0,161,21,72,0
116,116,72599,0,0,0,-6,197,26,88,0,36,7,15,0,162,21,73,0
117,117,73022,0,0,0,-6,197,26,88,0,35,7,14,0,161,21,72,0
118,118,73456,0,0,0,-6,197,26,88,0,35,7,14,0,162,21,73,0
119,119,73889,0,0,0,-6,197,26,88,0,35,7,14,0,161,21,72,0
120,120,74335,0,0,0,-6,197,26,88,0,35,7,14,0,162,21,73,0
121,121,76100,0,0,0,-6,197,26,88,0,35,7,14,0,161,21,72,0
122,122,76534,0,0,0,-6,196,26,88,0,35,7,14,0,161,21,72,0
123,123,76962,0,0,0,-6,196,26,88,0,35,7,14,0,161,21,72,0
124,124,77384,0,0,0,-6,195,26,87,0,35,7,14,0,161,21,72,0
125,125,77583,0,0,0,-6,195,26,87,0,35,7,14,0,161,21,72,0
126,126,78968,0,0,0,-6,195,26,87,0,35,7,14,0,160,21,72,0
127,127,79167,0,0,0,-6,195,26,87,0,35,7,14,0,160,21,72,0
128,128,79367,0,0,0,-6,195,26,87,0,35,7,14,0,160,21,72,0
129,129,79567,0,0,0,-6,195,26,87,0,35,7,14,0,160,21,72,0
130,130,79767,0,0,0,-6,195,26,87,0,35,7,14,0,161,21,72,0
131,131,81178,0,0,0,-6,195,26,87,0,35,7,14,0,160,21,72,0
132,132,81376,0,0,0,-6,195,26,87,0,35,7,14,0,160,21,72,0
133,133,81576,0,0,0,-6,196,26,88,0,35,7,14,0,160,21,72,0
134,134,81776,0,0,0,-6,196,26,88,0,35,7,14,0,161,21,72,0
135,135,81976,0,0,0,-6,196,26,88,0,35,7,14,0,161,21,72,0
136,136,83385,0,0,0,-6,196,26,88,0,35,7,14,0,161,21,72,0
137,137,83584,0,0,0,-6,196,26,88,0,35,7,14,0,161,21,72,0
138,138,83784,0,0,0,-6,196,26,88,0,35,7,14,0,161,21,72,0
139,139,83984,0,0,0,-6,196,26,88,0,35,7,14,0,161,21,72,0
140,140,84184,0,0,0,-6,196,26,88,0,35,7,14,0,161,21,72,0
141,141,85575,0,0,0,-6,195,26,87,0,35,7,14,0,161,21,72,0
142,142,85774,0,0,0,-6,195,26,87,0,35,7,14,0,160,21,72,0
143,143,85974,0,0,0,-6,195,26,87,0,35,7,14,0,160,21,72,0
144,144,86174,0,0,0,-6,195,26,87,0,35,7,14,0,161,21,72,0
145,145,86374,0,0,0,-6,195,26,87,0,35,7,14,0,161,21,72,0
146,146,87759,0,0,0,-6,193,26,86,0,34,7,14,0,160,21,72,0
147,147,87958,0,0,0,-6,193,26,86,0,34,7,14,0,160,21,72,0
148,148,88158,0,0,0,-6,194,26,87,0,34,7,14,0,160,21,72,0
149,149,88358,0,0,0,-6,194,26,87,0,34,7,14,0,160,21,72,0
150,150,88558,0,0,0,-6,194,26,87,0,34,7,14,0,160,21,72,0
151,151,89973,0,0,0,-6,192,25,86,0,34,7,14,0,160,21,72,0
152,152,90172,0,0,0,-6,192,25,86,0,34,7,14,0,160,21,72,0
153,153,90372,0,0,0,-6,193,26,86,0,34,7,14,0,160,21,72,0
154,154,90572,0,0,0,-6,193,26,86,0,34,7,14,0,159,21,71,0
155,155,90772,0,0,0,-6,193,25,87,0,34,7,14,0,159,21,71,0
157,157,92356,0,0,0,-6,184,24,83,0,34,7,14,0,159,21,71,0
156,156,92157,0,0,0,-6,190,25,85,0,34,7,14,0,159,21,71,0
158,158,92556,0,0,0,-6,184,24,83,0,33,7,13,0,158,20,71,0
159,159,92756,0,0,0,-6,161,22,72,0,33,7,13,0,158,20,71,0
160,160,92956,0,0,0,-6,161,22,72,0,33,7,13,0,158,20,71,0
161,161,94356,0,0,0,-6,194,25,87,0,27,6,10,0,91,12,41,0
162,162,94555,0,0,0,-6,194,25,87,0,23,5,9,0,136,18,61,0
163,163,94755,0,0,0,-6,194,26,87,0,23,5,9,0,136,18,61,0
164,164,94955,0,0,0,-6,194,26,87,0,23,5,9,0,134,17,60,0
165,165,95155,0,0,0,-6,194,26,87,0,23,5,9,0,134,17,60,0
166,166,96587,0,0,0,-6,193,25,87,0,28,6,11,0,74,11,32,0
167,167,96786,0,0,0,-6,193,25,87,0,28,6,11,0,74,11,32,0
168,168,96986,0,0,0,-6,170,22,76,0,29,6,12,0,104,14,46,0
169,169,97186,0,0,0,-6,170,22,76,0,29,6,12,0,104,14,46,0
170,170,97386,0,0,0,-6,108,14,49,0,29,6,12,0,151,19,68,0
171,171,98405,0,0,0,-6,138,20,61,0,33,7,13,0,158,20,71,0
172,172,98604,0,0,0,-6,162,23,71,0,33,7,13,0,158,20,71,0
173,173,98804,0,0,0,-6,162,23,71,0,33,7,13,0,158,20,71,0
174,174,99004,0,0,0,-6,178,24,79,0,33,7,13,0,159,21,71,0
175,175,99204,0,0,0,-6,178,24,79,0,33,7,13,0,159,21,71,0
176,176,100595,0,0,0,-6,193,25,87,0,33,7,13,0,160,21,72,0
177,177,100794,0,0,0,-6,193,25,87,0,34,7,14,0,160,21,72,0
178,178,100994,0,0,0,-6,192,25,86,0,34,7,14,0,160,21,72,0
179,179,101194,0,0,0,-6,192,25,86,0,34,7,14,0,160,21,72,0
180,180,101394,0,0,0,-6,192,25,86,0,34,7,14,0,160,21,72,0
181,181,102559,0,0,0,-6,192,25,86,0,34,7,14,0,160,21,72,0
182,182,102758,0,0,0,-6,191,25,86,0,34,7,14,0,160,21,72,0
183,183,102958,0,0,0,-6,191,25,86,0,34,7,14,0,160,21,72,0
184,184,103158,0,0,0,-6,190,25,85,0,34,7,14,0,160,21,72,0
185,185,103358,0,0,0,-6,190,25,85,0,34,7,14,0,160,21,72,0
186,186,104744,0,0,0,-6,191,25,86,0,32,6,13,0,159,21,71,0
187,187,104943,0,0,0,-6,191,25,86,0,31,6,13,0,159,21,71,0
188,188,105143,0,0,0,-6,191,25,86,0,31,6,13,0,159,21,71,0
189,189,105343,0,0,0,-6,191,25,86,0,29,6,12,0,159,21,71,0
190,190,105543,0,0,0,-6,190,25,85,0,29,6,12,0,159,21,71,0
191,191,106734,0,0,0,-6,186,25,83,0,25,6,9,0,158,20,71,0
192,192,106932,0,0,0,-6,186,25,83,0,23,5,9,0,158,20,71,0
193,193,107132,0,0,0,-6,185,25,83,0,23,5,9,0,159,21,71,0
194,194,107332,0,0,0,-6,185,25,83,0,24,5,9,0,159,21,71,0
195,195,107532,0,0,0,-6,184,24,83,0,24,5,9,0,160,21,72,0
